ID,Hex,Name,Pokcet,Game,Gen
502,0x01F6,GB Sounds,Key items pocket,,6
108,0x006C,Dusk Stone,Items pocket,,4
54,0x36,Max Revive,,,1
11,0x000B,Luxury Ball,Poké Balls pocket,XD,3
633,0x0279,Plasma Card,Key items pocket,,7
248,0x00F8,TwistedSpoon,Items pocket,,5
195,0x00C3,Everstone,Items pocket,,3
623,0x026F,Gram 1,Key items pocket,,6
79,0x004F,X Special,Items pocket,XD,3
431,0x01AF,Poké Radar,Key items pocket,,4
725,0x02D5,Letter,Unknown pocket,LG,7
68,0x44,S.S. Ticket,Key items pocket,,2
1022,0x03FE,Exeggcute Candy,Unknown pocket,LG,7
443,0x01BB,Vs. Seeker,Key items pocket,,4
262,0x0106,Pink Scarf,Items pocket,,7
722,0x02D2,Soot Sack,Key items pocket,,7
26,0x001A,Super Potion,Medicine pocket,,7
222,0x00DE,Silver Powder,Unknown pocket,LG,7
203,0x00CB,Soft Sand,Items pocket,,3
752,0x02F0,Swampertite,Unknown pocket,LG,7
731,0x02DB,Key to Room 2,Key items pocket,"Omega Ruby, Alpha Sapphire",6
63,0x003F,Poké Doll,Items pocket,,7
207,0x00CF,Black Belt,Items pocket,Colo,3
290,0x0122,Power Belt,Unknown pocket,LG,7
670,0x029E,Scizorite,Unknown pocket,LG,7
228,0x00E4,Smoke Ball,Items pocket,,5
335,0x014F,TM47,TMs and HMs pocket,Colo,3
327,0x0147,Razor Fang,Items pocket,,5
626,0x0272,Xtransceiver,Key items pocket,,7
369,0x0171,unknown,Unknown pocket,Colo,3
197,0xC5,TM06,TMs and HMs pocket,,2
77,0x4D,Sharp Beak,Items pocket,,2
770,0x0302,Beedrillite,Items pocket,"Omega Ruby, Alpha Sapphire",6
81,0x51,Max Ether,,,1
392,0x0188,TM65,TMs pocket,,7
706,0x02C2,Makeup Bag,Key items pocket,,7
541,0x021D,Air Balloon,Items pocket,,7
1020,0x03FC,Krabby Candy,Unknown pocket,LG,7
487,0x01E7,Yellow Apricorn,Items pocket,,6
398,0x018E,unknown,Unknown pocket,XD,3
8,0x0008,Nest Ball,Poké Balls pocket,Colo,3
215,0x00D7,Macho Brace,Items pocket,,4
549,0x0225,Battle CD 16,Unknown pocket,XD,3
243,0x00F3,unknown,Unknown pocket,XD,3
346,0x015A,unknown,Unknown pocket,XD,3
650,0x028A,Safety Goggles,Items pocket,,6
285,0x011D,unknown,Unknown pocket,Colo,3
80,0x0050,Sun Stone,Items pocket,,4
12,0x000C,Premier Ball,Poké Balls pocket,XD,3
108,0x006C,Dusk Stone,Items pocket,,5
21,0x0015,Hyper Potion,Items pocket,Colo,3
248,0x00F8,TwistedSpoon,Items pocket,,4
153,0x0099,Aspear Berry,Unknown pocket,LG,7
492,0x01EC,unknown,Unknown pocket,Colo,3
443,0x01BB,Vs. Seeker,Key items pocket,,5
510,0x01FE,Card Key,Key items pocket,Colo,3
136,0x88,Teru-sama,Items pocket,,2
557,0x022D,Psychic Gem,Unknown pocket,LG,7
88,0x0058,unknown,Unknown pocket,Colo,3
26,0x001A,Super Potion,Medicine pocket,,6
46,0x2E,X Accuracy,,,1
347,0x015B,TM20,TMs pocket,,7
508,0x01FC,Data Card 04,Items pocket,,6
298,0x012A,Flame Plate,Items pocket,,6
140,0x008C,Persim Berry,Berries pocket,Colo,3
257,0x0101,Green Scarf,Items pocket,Colo,3
246,0x00F6,unknown,Unknown pocket,XD,3
292,0x0124,Power Band,Items pocket,,5
533,0x0215,Lock Capsule,Key items pocket,"HeartGold, SoulSilver",4
150,0x0096,Chesto Berry,Unknown pocket,LG,7
19,0x0013,Full Restore,Items pocket,Colo,3
686,0x02AE,Roseli Berry,Unknown pocket,LG,7
214,0x00D6,White Herb,Unknown pocket,LG,7
159,0x009F,Cornn Berry,Berries pocket,,3
327,0x0147,Razor Fang,Items pocket,,6
965,0x03C5,Quick Candy,Unknown pocket,LG,7
421,0x01A5,HM02,TMs and HMs pocket,,4
19,0x13,Escape Rope,Items pocket,,2
930,0x03A2,Mimikium Z,Unknown pocket,LG,7
487,0x01E7,unknown,Unknown pocket,Colo,3
325,0x0145,TM37,TMs and HMs pocket,Colo,3
33,0x0021,Moomoo Milk,Medicine pocket,,4
281,0x0119,unknown,Unknown pocket,XD,3
648,0x0288,Luminous Moss,Items pocket,,6
697,0x02B9,Intriguing Stone,Unknown pocket,LG,7
637,0x027D,Dropped Item,Unknown pocket,LG,7
541,0x021D,Air Balloon,Items pocket,,6
342,0x0156,unknown,Unknown pocket,XD,3
205,0x00CD,Apicot Berry,Berries pocket,,7
341,0x0155,TM14,TMs and HMs pocket,,4
570,0x023A,Battle CD 37,Unknown pocket,XD,3
377,0x0179,TM50,TMs and HMs pocket,,6
498,0x01F2,Moon Ball,Items pocket,,7
221,0x00DD,King's Rock,Items pocket,,6
860,0x035C,Enigmatic Card,Key items pocket,,7
650,0x028A,Safety Goggles,Items pocket,,7
735,0x02DF,Devon Scope,Key items pocket,,7
186,0x00BA,Wacan Berry,Berries pocket,,6
403,0x0193,TM76,TMs pocket,,7
345,0x0159,unknown,Unknown pocket,XD,3
533,0x0215,Disc Case,Key items pocket,XD,3
467,0x01D3,Secret Key,Key items pocket,,6
356,0x0164,Lift Key,Key items pocket,"FireRed, LeefGreen, Emerald",3
443,0x01BB,Vs. Seeker,Key items pocket,,6
155,0x009B,Oran Berry,Unknown pocket,LG,7
167,0x00A7,Wepear Berry,Unknown pocket,LG,7
513,0x0201,DNA Sample,Key items pocket,Colo,3
343,0x0157,TM16,TMs pocket,,7
26,0x001A,Super Potion,Medicine pocket,,5
63,0x003F,Poké Doll,Items pocket,,5
149,0x0095,Bluk Berry,Berries pocket,Colo,3
103,0x0067,Old Amber,Unknown pocket,LG,7
496,0x01F0,Love Ball,Unknown pocket,LG,7
298,0x012A,Flame Plate,Items pocket,,7
329,0x0149,TM02,TMs pocket,,7
13,0x000D,Dusk Ball,Unknown pocket,LG,7
161,0xA1,Fast Ball,Poké Balls pocket,,2
337,0x0151,TM49,TMs and HMs pocket,Colo,3
387,0x0183,TM60,TMs and HMs pocket,,6
91,0x005B,Star Piece,Items pocket,,6
396,0x018C,unknown,Unknown pocket,XD,3
493,0x01ED,Level Ball,Items pocket,,7
269,0x010D,unknown,Unknown pocket,Colo,3
551,0x0227,Battle CD 18,Unknown pocket,XD,3
164,0xA4,Friend Ball,Poké Balls pocket,,2
184,0xB8,Lovely Mail,Items pocket,,2
341,0x0155,TM14,TMs and HMs pocket,,5
443,0x01BB,Vs. Seeker,Key items pocket,,7
369,0x0171,TM42,Unknown pocket,LG,7
182,0x00B6,Durin Berry,Unknown pocket,LG,7
17,0x0011,Potion,Medicine pocket,LG,7
489,0x01E9,Pnk Apricorn,Items pocket,"HeartGold, SoulSilver",4
178,0xB2,Rainbow Wing,Key items pocket,,2
377,0x0179,TM50,TMs and HMs pocket,,5
215,0x00D7,Macho Brace,Items pocket,,6
7,0x0007,Dive Ball,Items pocket,,6
280,0x0118,Destiny Knot,Items pocket,,6
221,0x00DD,King's Rock,Items pocket,,5
483,0x01E3,Rainbow Wing,Key items pocket,"HeartGold, SoulSilver",4
397,0x018D,TM70,TMs and HMs pocket,,4
186,0x00BA,Wacan Berry,Berries pocket,,7
425,0x01A9,HM06,TMs and HMs pocket,"Omega Ruby, Alpha Sapphire",6
467,0x01D3,Secret Key,Key items pocket,,5
908,0x038C,Rock Memory,Unknown pocket,LG,7
193,0x00C1,Payapa Berry,Unknown pocket,LG,7
407,0x0197,unknown,Unknown pocket,Colo,3
283,0x011B,Smooth Rock,Unknown pocket,LG,7
63,0x3F,S.S. Ticket,,,1
418,0x01A2,TM91,TMs and HMs pocket,,6
26,0x001A,Super Potion,Medicine pocket,,4
720,0x02D0,Wailmer Pail,Key items pocket,,7
513,0x0201,Data Card 09,Items pocket,"HeartGold, SoulSilver",4
1006,0x03EE,Bellsprout Candy,Unknown pocket,LG,7
63,0x003F,Poké Doll,Items pocket,,6
733,0x02DD,Key to Room 6,Unknown pocket,LG,7
99,0x0063,unknown,Unknown pocket,Colo,3
196,0xC4,HM01,,,1
401,0x0191,TM74,TMs and HMs pocket,,5
7,0x0007,Dive Ball,Poké Balls pocket,,5
268,0x010C,unknown,Unknown pocket,XD,3
755,0x02F3,Altarianite,Unknown pocket,LG,7
327,0x0147,Razor Fang,Items pocket,,4
995,0x03E3,Oddish Candy,Unknown pocket,LG,7
493,0x01ED,Level Ball,Items pocket,,6
33,0x0021,Moomoo Milk,Medicine pocket,,6
167,0xA7,Normal Box,Items pocket,,2
32,0x0020,Heal Powder,Items pocket,XD,3
758,0x02F6,Metagrossite,Items pocket,,7
508,0x01FC,Data Card 04,Items pocket,"HeartGold, SoulSilver",4
91,0x005B,Star Piece,Items pocket,,7
224,0x00E0,Thick Club,Items pocket,XD,3
229,0x00E5,unknown,Unknown pocket,,3
497,0x01F1,Friend Ball,Items pocket,,7
246,0x00F6,Never-Melt Ice,Unknown pocket,LG,7
223,0x00DF,Amulet Coin,Items pocket,,4
88,0x0058,Pearl,Unknown pocket,LG,7
468,0x01D4,Apricorn Box,Unknown pocket,LG,7
397,0x018D,TM70,TMs and HMs pocket,,5
280,0x0118,Destiny Knot,Unknown pocket,LG,7
387,0x0183,TM60,TMs and HMs pocket,,5
379,0x017B,TM52,Unknown pocket,LG,7
30,0x001E,Fresh Water,Medicine pocket,,7
169,0xA9,Sun Stone,Items pocket,,2
138,0x008A,Flame Mail,Mail pocket,,4
416,0x01A0,TM89,TMs and HMs pocket,,5
559,0x022F,Battle CD 26,Unknown pocket,XD,3
343,0x0157,TM16,Unknown pocket,LG,7
93,0x005D,Heart Scale,Items pocket,,7
508,0x01FC,Data Card 04,Items pocket,,7
623,0x026F,Gram 1,Key items pocket,,5
177,0x00B1,unknown,Unknown pocket,XD,3
20,0x0014,Max Potion,Items pocket,,3
278,0x0116,Iron Ball,Unknown pocket,LG,7
303,0x012F,Fist Plate,Items pocket,,6
723,0x02D3,Basement Key,Key items pocket,,7
62,0x003E,unknown,Unknown pocket,,3
350,0x015E,TM23,TMs and HMs pocket,,4
757,0x02F5,Audinite,Items pocket,,7
596,0x0254,X Defend 2,Items pocket,,5
245,0x00F5,Poison Barb,Items pocket,,4
0,0x0000,None,Unknown pocket,LG,7
226,0x00E2,unknown,Unknown pocket,,3
171,0xAB,Teru-sama,Items pocket,,2
887,0x0377,???,Unknown pocket,,7
300,0x012C,TM12,TMs and HMs pocket,Colo,3
280,0x0118,Destiny Knot,Items pocket,,4
221,0x00DD,King's Rock,Items pocket,,7
253,0x00FD,Shell Bell,Items pocket,,7
502,0x01F6,GB Sounds,Key items pocket,,7
223,0x00DF,Amulet Coin,Items pocket,,5
919,0x0397,Dark Memory,Items pocket,,7
34,0x0022,EnergyPowder,Medicine pocket,,4
497,0x01F1,Friend Ball,Items pocket,,6
812,0x032C,Icium Z,Unknown pocket,LG,7
387,0x0183,TM60,TMs and HMs pocket,,4
945,0x03B1,N-Solarizer,Key items pocket,"Ultra Sun, Ultra Moon",7
120,0x0078,unknown,Unknown pocket,,4
85,0x0055,Leaf Stone,Items pocket,,4
461,0x01CD,unknown,Unknown pocket,Colo,3
505,0x01F9,L-Disk,Key items pocket,Colo,3
370,0x0172,MysticTicket,Key items pocket,"FireRed, LeefGreen, Emerald",3
842,0x034A,Fishing Rod,Key items pocket,,7
638,0x027E,Reveal Glass,Key items pocket,"Black 2, White 2",5
127,0x007F,unknown,Unknown pocket,,6
224,0x00E0,Thick Club,Items pocket,Colo,3
416,0x01A0,TM89,TMs and HMs pocket,,4
198,0xC6,TM07,TMs and HMs pocket,,2
513,0x0201,Data Card 09,Items pocket,,7
372,0x0174,unknown,Unknown pocket,XD,3
262,0x0106,Pink Scarf,Items pocket,,4
157,0x009D,Lum Berry,Unknown pocket,LG,7
497,0x01F1,unknown,Unknown pocket,Colo,3
478,0x01DE,unknown,Unknown pocket,Colo,3
200,0xC8,TM09,TMs and HMs pocket,,2
303,0x012F,TM15,TMs and HMs pocket,XD,3
578,0x0242,Prop Case,Unknown pocket,LG,7
435,0x01B3,Fashion Case,Key items pocket,,4
56,0x0038,Dire Hit,Unknown pocket,LG,7
592,0x0250,Battle CD 59,Unknown pocket,XD,3
14,0x000E,Heal Ball,Items pocket,,7
679,0x02A7,Alakazite,Items pocket,,6
247,0x00F7,Spell Tag,Items pocket,,4
107,0x6B,たまご (Egg - D),,,1
303,0x012F,Fist Plate,Items pocket,,5
101,0x65,はやぶさバッヂ (FalconBadge - D),,,1
432,0x01B0,unknown,Unknown pocket,Colo,3
985,0x03D9,Spearow Candy,Unknown pocket,LG,7
61,0x003D,X Special,Items pocket,,5
239,0xEF,TM47,TMs and HMs pocket,,2
16,0x0010,Ice Heal,Items pocket,Colo,3
444,0x01BC,Coin Case,Key items pocket,,6
630,0x0276,Permit,Key items pocket,,6
454,0x01C6,Member Card,Key items pocket,,5
359,0x0167,TM32,TMs and HMs pocket,,6
290,0x0122,Power Belt,Items pocket,,4
253,0x00FD,Shell Bell,Items pocket,,6
269,0x010D,Light Clay,Items pocket,,4
261,0x0105,Blue Scarf,Unknown pocket,LG,7
681,0x02A9,Mawilite,Items pocket,,7
223,0x00DF,Amulet Coin,Items pocket,,6
34,0x0022,EnergyPowder,Medicine pocket,,5
120,0x0078,unknown,Unknown pocket,,3
653,0x028D,Surprise Mulch,Unknown pocket,LG,7
748,0x02EC,Mega Stickpin,Unknown pocket,LG,7
127,0x007F,unknown,Unknown pocket,,5
198,0x00C6,Colbur Berry,Unknown pocket,LG,7
38,0x26,Full Heal,Items pocket,,2
211,0x00D3,Jaboca Berry,Unknown pocket,LG,7
262,0x0106,Pink Scarf,Items pocket,,5
530,0x0212,Data Card 26,Items pocket,,5
333,0x014D,TM06,Unknown pocket,LG,7
435,0x01B3,Fashion Case,Key items pocket,,5
120,0x0078,unknown,Unknown pocket,XD,3
679,0x02A7,Alakazite,Items pocket,,7
303,0x012F,Fist Plate,Items pocket,,4
247,0x00F7,Spell Tag,Items pocket,,5
174,0x00AE,Tamato Berry,Unknown pocket,LG,7
14,0x000E,Antidote,Items pocket,,3
187,0x00BB,Rindo Berry,Unknown pocket,LG,7
517,0x0205,Data Card 13,Items pocket,"HeartGold, SoulSilver",4
330,0x014A,TM42,TMs and HMs pocket,Colo,3
168,0xA8,Gorgeous Box,Items pocket,,2
421,0x01A5,unknown,Unknown pocket,Colo,3
454,0x01C6,Member Card,Key items pocket,,6
38,0x0026,Ether,Medicine pocket,,7
444,0x01BC,Coin Case,Key items pocket,,7
205,0x00CD,Apicot Berry,Berries pocket,,4
205,0x00CD,Miracle Seed,Items pocket,XD,3
398,0x018E,TM71,TMs pocket,,7
223,0x00DF,Amulet Coin,Items pocket,,7
23,0x0017,Full Restore,Medicine pocket,LG,7
120,0x0078,unknown,Unknown pocket,,6
150,0x0096,Chesto Berry,Berries pocket,,7
95,0x005F,Fire Stone,Items pocket,,3
416,0x01A0,TM89,TMs and HMs pocket,,6
172,0x00AC,Apicot Berry,Berries pocket,,3
361,0x0169,TM34,TMs and HMs pocket,,6
859,0x035B,???,Unknown pocket,LG,7
262,0x0106,Pink Scarf,Items pocket,,6
156,0x009C,Hondew Berry,Berries pocket,XD,3
435,0x01B3,Fashion Case,Key items pocket,,6
728,0x02D8,Go-Goggles,Key items pocket,,7
232,0xE8,TM40,TMs and HMs pocket,,2
572,0x023C,Cover Fossil,Unknown pocket,LG,7
689,0x02B1,Sprinklotad,Key items pocket,,7
500,0x01F4,Safe Key,Key items pocket,XD,3
64,0x0040,Protein,Items pocket,Colo,3
485,0x01E5,Red Apricorn,Items pocket,"HeartGold, SoulSilver",4
348,0x015C,TM21,TMs pocket,,7
77,0x004D,Max Repel,Unknown pocket,LG,7
358,0x0166,unknown,Unknown pocket,XD,3
933,0x03A5,Z-Power Ring,Key items pocket,"Ultra Sun, Ultra Moon",7
574,0x023E,Battle CD 41,Unknown pocket,XD,3
304,0x0130,TM16,TMs and HMs pocket,Colo,3
453,0x01C5,unknown,Unknown pocket,Colo,3
247,0x00F7,Spell Tag,Items pocket,,6
520,0x0208,Data Card 16,Items pocket,,7
120,0x78,Teru-sama,Items pocket,,2
261,0x0105,unknown,Unknown pocket,Colo,3
354,0x0162,Old Amber,Key items pocket,"FireRed, LeefGreen, Emerald",3
444,0x01BC,Coin Case,Key items pocket,,4
215,0x00D7,Charcoal,Items pocket,XD,3
691,0x02B3,TM97,TMs and HMs pocket,,6
264,0x0108,Yellow Scarf,Items pocket,,4
454,0x01C6,Member Card,Key items pocket,,7
205,0x00CD,Apicot Berry,Berries pocket,,5
138,0x008A,Leppa Berry,Berries pocket,XD,3
1030,0x0406,Tangela Candy,Unknown pocket,LG,7
140,0x008C,Bloom Mail,Mail pocket,,4
120,0x0078,unknown,Unknown pocket,,5
150,0x0096,Chesto Berry,Berries pocket,,6
249,0xF9,TM49,,,1
444,0x01BC,Coin Case,Unknown pocket,LG,7
85,0x55,B1F (G),,,1
784,0x0310,Groundium Z,Z-Crystals pocket,,7
435,0x01B3,Fashion Case,Key items pocket,,7
621,0x026D,Xtransceiver,Unknown pocket,LG,7
480,0x01E0,unknown,Unknown pocket,Colo,3
267,0x010B,Wise Glasses,Items pocket,,4
288,0x0120,Sticky Barb,Items pocket,,7
244,0x00F4,unknown,Unknown pocket,Colo,3
201,0xC9,TM01,,,1
55,0x0037,unknown,Unknown pocket,XD,3
520,0x0208,Data Card 16,Items pocket,,6
732,0x02DC,Key to Room 4,Key items pocket,,7
584,0x0248,Relic Copper,Items pocket,,7
830,0x033E,Marshadium Z,Unknown pocket,LG,7
271,0x010F,unknown,Unknown pocket,Colo,3
59,0x003B,X Speed,Items pocket,,7
119,0x0077,unknown,Unknown pocket,XD,3
353,0x0161,TM26,Unknown pocket,LG,7
297,0x0129,Choice Specs,Items pocket,,7
190,0x00BE,Cleanse Tag,Items pocket,XD,3
106,0x006A,Rare Bone,Items pocket,,6
444,0x01BC,Coin Case,Key items pocket,,5
7,0x0007,Dive Ball,Items pocket,,7
205,0x00CD,Apicot Berry,Berries pocket,,6
264,0x0108,Yellow Scarf,Items pocket,,5
168,0x00A8,Liechi Berry,Berries pocket,XD,3
374,0x0176,unknown,Unknown pocket,Colo,3
273,0x0111,Flame Orb,Items pocket,,4
1057,0x0421,Magmar Candy,Unknown pocket,LG,7
681,0x02A9,Mawilite,Items pocket,,6
5,0x0005,Safari Ball,Poké Balls pocket,,3
490,0x01EA,unknown,Unknown pocket,XD,3
337,0x0151,TM49,TMs and HMs pocket,,3
30,0x001E,Fresh Water,Medicine pocket,,6
150,0x0096,Chesto Berry,Berries pocket,,5
913,0x0391,Water Memory,Items pocket,,7
459,0x01CB,unknown,Unknown pocket,XD,3
732,0x02DC,Key to Room 4,Key items pocket,"Omega Ruby, Alpha Sapphire",6
910,0x038E,Ghost Memory,Unknown pocket,LG,7
663,0x0297,Mewtwonite Y,Unknown pocket,LG,7
449,0x01C1,unknown,Unknown pocket,XD,3
13,0x000D,Dusk Ball,Poké Balls pocket,,5
135,0x0087,Adamant Orb,Items pocket,,4
475,0x01DB,unknown,Unknown pocket,XD,3
526,0x020E,Data Card 22,Items pocket,,6
769,0x0301,Salamencite,Items pocket,,7
321,0x0141,Protector,Items pocket,,5
435,0x01B3,unknown,Unknown pocket,Colo,3
765,0x02FD,Prison Bottle,Key items pocket,,7
194,0x00C2,Smoke Ball,Items pocket,XD,3
123,0x007B,unknown,Unknown pocket,XD,3
173,0x00AD,Grepa Berry,Berries pocket,,4
530,0x0212,Data Card 26,Items pocket,,6
239,0x00EF,unknown,Unknown pocket,Colo,3
32,0x20,Fire Stone,,,1
54,0x0036,unknown,Unknown pocket,XD,3
568,0x0238,Genius Wing,Medicine pocket,,5
267,0x010B,Wise Glasses,Items pocket,,5
227,0xE3,TM27,,,1
12,0x000C,Premier Ball,Items pocket,,7
393,0x0189,TM66,Unknown pocket,LG,7
736,0x02E0,S.S. Ticket,Unknown pocket,LG,7
64,0x0040,Fluffy Tail,Items pocket,,6
573,0x023D,Plume Fossil,Items pocket,,7
395,0x018B,TM68,TMs and HMs pocket,,6
1041,0x0411,Magikarp Candy,Unknown pocket,LG,7
584,0x0248,Relic Copper,Items pocket,,6
130,0x0082,unknown,Unknown pocket,XD,3
416,0x01A0,unknown,Unknown pocket,Colo,3
46,0x002E,Protein,Unknown pocket,LG,7
269,0x010D,Light Clay,Unknown pocket,LG,7
106,0x006A,Rare Bone,Items pocket,,7
907,0x038B,Ground Memory,Unknown pocket,LG,7
166,0x00A6,Durin Berry,Berries pocket,,3
394,0x018A,TM67,TMs and HMs pocket,,6
111,0x006F,Heart Scale,Items pocket,Colo,3
214,0xD6,TM14,,,1
53,0x35,Revive,,,1
5,0x0005,Safari Ball,Poké Balls pocket,,4
30,0x001E,Fresh Water,Medicine pocket,,5
150,0x0096,Chesto Berry,Berries pocket,,4
76,0x004C,Super Repel,Unknown pocket,LG,7
359,0x0167,unknown,Unknown pocket,XD,3
248,0xF8,HM06,TMs and HMs pocket,,2
551,0x0227,Grass Gem,Unknown pocket,LG,7
337,0x0151,TM10,TMs pocket,,7
440,0x01B8,unknown,Unknown pocket,XD,3
526,0x020E,Data Card 22,Items pocket,,7
47,0x2F,Leaf Stone,,,1
513,0x0201,Data Card 09,Items pocket,,6
321,0x0141,Protector,Items pocket,,4
173,0x00AD,Grepa Berry,Berries pocket,,5
386,0x0182,TM59,TMs and HMs pocket,,6
488,0x01E8,unknown,Unknown pocket,XD,3
1048,0x0418,Aerodactyl Candy,Unknown pocket,LG,7
619,0x026B,TM94,TMs and HMs pocket,"Omega Ruby, Alpha Sapphire",6
952,0x03B8,Roto Exp. Points,Unknown pocket,"Ultra Sun, Ultra Moon",7
288,0x0120,Sticky Barb,Items pocket,,5
452,0x01C4,unknown,Unknown pocket,XD,3
346,0x015A,HM08,TMs and HMs pocket,,3
549,0x0225,Water Gem,Items pocket,,5
14,0x000E,Heal Ball,Items pocket,,6
179,0x00B3,Spelon Berry,Unknown pocket,LG,7
139,0x8B,Berry Juice,Items pocket,,2
395,0x018B,TM68,TMs and HMs pocket,,5
224,0xE0,TM32,TMs and HMs pocket,,2
92,0x005C,Nugget,Items pocket,,6
138,0x8A,Charcoal,Items pocket,,2
584,0x0248,Relic Copper,Items pocket,,5
107,0x6B,NeverMeltIce,Items pocket,,2
29,0x001D,Moomoo Milk,Items pocket,,3
49,0x0031,Blue Shard,Items pocket,,3
176,0x00B0,Magost Berry,Berries pocket,,4
394,0x018A,TM67,TMs and HMs pocket,,5
556,0x022C,Flying Gem,Items pocket,,5
54,0x36,Coin Case,Key items pocket,,2
389,0x0185,TM62,Unknown pocket,LG,7
348,0x15C,unknown,Unknown pocket,,3
5,0x0005,Safari Ball,Poké Balls pocket,,5
492,0x01EC,Fast Ball,Items pocket,,7
253,0x00FD,Shell Bell,Items pocket,,5
429,0x01AD,Loot Sack,Unknown pocket,LG,7
45,0x2D,Teru-sama,Items pocket,,2
977,0x03D1,Quick Candy XL,Unknown pocket,LG,7
406,0x0196,TM79,Unknown pocket,LG,7
57,0x0039,X Attack,Unknown pocket,LG,7
164,0x00A4,Pamtre Berry,Berries pocket,Colo,3
248,0xF8,TM48,,,1
127,0x007F,unknown,Unknown pocket,,4
211,0x00D3,Jaboca Berry,Berries pocket,,6
173,0x00AD,Grepa Berry,Berries pocket,,6
513,0x0201,Data Card 09,Items pocket,,5
321,0x0141,Protector,Items pocket,,7
50,0x0032,Rare Candy,Medicine pocket,,7
230,0x00E6,Focus Band,Items pocket,,7
505,0x01F9,Data Card 01,Items pocket,,7
344,0x0158,unknown,Unknown pocket,Colo,3
322,0x0142,TM34,TMs and HMs pocket,,3
288,0x0120,Sticky Barb,Items pocket,,6
451,0x01C3,unknown,Unknown pocket,XD,3
622,0x026E,???,Unknown pocket,LG,7
27,0x1B,Protein,Items pocket,,2
276,0x0114,unknown,Unknown pocket,Colo,3
676,0x02A4,Gyaradosite,Items pocket,,7
101,0x0065,unknown,Unknown pocket,XD,3
573,0x023D,Plume Fossil,Items pocket,,5
418,0x01A2,TM91,Unknown pocket,LG,7
978,0x03D2,Bulbasaur Candy,Unknown pocket,LG,7
303,0x012F,Fist Plate,Items pocket,,7
92,0x005C,Nugget,Items pocket,,7
395,0x018B,TM68,TMs and HMs pocket,,4
341,0x0155,TM14,TMs and HMs pocket,,6
243,0x00F3,unknown,Unknown pocket,,3
714,0x02CA,Holo Caster,Key items pocket,,6
538,0x021A,Eviolite,Unknown pocket,LG,7
362,0x016A,TM35,TMs pocket,,7
426,0x01AA,???,Unknown pocket,,7
395,0x018B,TM68,TMs pocket,,7
146,0x92,Leftovers,Items pocket,,2
104,0x0068,Armor Fossil,Items pocket,,4
176,0x00B0,Magost Berry,Berries pocket,,5
394,0x018A,TM67,TMs and HMs pocket,,4
156,0x9C,Sacred Ash,Items pocket,,2
289,0x0121,TM01,TMs and HMs pocket,,3
111,0x6F,Big Pearl,Items pocket,,2
160,0x00A0,Magost Berry,Berries pocket,XD,3
789,0x0315,Ghostium Z,Unknown pocket,LG,7
253,0x00FD,Shell Bell,Items pocket,,4
216,0x00D8,Dragon Fang,Items pocket,Colo,3
11,0x000B,Luxury Ball,Unknown pocket,LG,7
210,0x00D2,Custap Berry,Berries pocket,,4
541,0x021D,Battle CD 08,Unknown pocket,XD,3
229,0xE5,TM37,TMs and HMs pocket,,2
211,0x00D3,Jaboca Berry,Berries pocket,,7
520,0x0208,Data Card 16,Items pocket,"HeartGold, SoulSilver",4
201,0x00C9,Dragon Scale,Items pocket,,3
526,0x020E,Data Card 22,Items pocket,,5
93,0x005D,Sun Stone,Items pocket,Colo,3
129,0x0081,???,Unknown pocket,,7
7,0x07,Bicycle,Key items pocket,,2
6,0x0006,Net Ball,Poké Balls pocket,XD,3
321,0x0141,Protector,Items pocket,,6
526,0x020E,Data Card 22,Unknown pocket,LG,7
505,0x01F9,Data Card 01,Items pocket,,6
184,0x00B8,Soothe Bell,Items pocket,Colo,3
351,0x015F,unknown,Unknown pocket,XD,3
631,0x0277,Oval Charm,Key items pocket,,6
100,0x64,おじぞうバッヂ (JizoBadge - D),,,1
278,0x0116,unknown,Unknown pocket,Colo,3
283,0x011B,unknown,Unknown pocket,Colo,3
620,0x026C,TM95,Unknown pocket,LG,7
197,0x00C5,Lucky Egg,Items pocket,,3
112,0x0070,unknown,Unknown pocket,Colo,3
99,0x63,かいがらバッヂ (ShellBadge - D),,,1
346,0x015A,TM19,TMs pocket,,7
399,0x018F,TM72,Unknown pocket,LG,7
976,0x03D0,Courage Candy XL,Unknown pocket,LG,7
96,0x60,11F (G),,,1
80,0x50,Ether,,,1
485,0x01E5,unknown,Unknown pocket,Colo,3
514,0x0202,Data Card 10,Items pocket,,5
714,0x02CA,Holo Caster,Key items pocket,,7
630,0x0276,Permit,Key items pocket,,7
14,0x000E,Antidote,Items pocket,XD,3
172,0x00AC,Hondew Berry,Unknown pocket,LG,7
218,0x00DA,Up-Grade,Items pocket,Colo,3
556,0x022C,Flying Gem,Items pocket,,7
360,0x0168,TM33,TMs and HMs pocket,,6
69,0x0045,PP Up,Items pocket,Colo,3
379,0x017B,unknown,Unknown pocket,Colo,3
41,0x0029,Red Flute,Items pocket,,3
191,0x00BF,Soul Dew,Items pocket,Colo,3
427,0x01AB,unknown,Unknown pocket,Colo,3
277,0x0115,unknown,Unknown pocket,XD,3
953,0x03B9,Roto Friendship,Unknown pocket,"Ultra Sun, Ultra Moon",7
430,0x01AE,Rule Book,Unknown pocket,LG,7
854,0x0356,Yellow Nectar,Items pocket,,7
210,0x00D2,Custap Berry,Berries pocket,,5
211,0x00D3,Jaboca Berry,Berries pocket,,4
